col	row	isTF	isLib	isDud	isAmbg	nCall	cf	ie	dr	keySNR	keySD	keySig	oneSig	zeroSig	ppf	medAbsRes	multiplier
10	25	0	1	0	0	116	0.0120	0.0088	0.00023	10.781	0.092	0.991	0.992	0.001	0.417	0.022	0.000
4	23	0	1	0	0	149	0.0120	0.0088	0.00023	50.893	0.022	1.126	1.127	0.001	0.583	0.115	0.000
24	24	0	1	0	0	140	0.0120	0.0088	0.00023	26.279	0.034	0.894	0.895	0.001	0.417	0.056	0.000
2	25	0	1	0	0	125	0.0120	0.0088	0.00023	11.706	0.081	0.950	0.951	0.001	0.483	0.040	0.000
24	25	0	1	0	0	109	0.0120	0.0088	0.00023	24.441	0.036	0.874	0.875	0.001	0.417	0.044	0.000
27	25	0	1	0	0	112	0.0120	0.0088	0.00023	26.094	0.039	1.012	1.034	0.021	0.417	0.040	0.000
31	25	0	1	0	0	105	0.0120	0.0088	0.00023	20.491	0.049	0.999	1.005	0.006	0.400	0.020	0.000
30	25	0	1	0	0	120	0.0120	0.0088	0.00023	14.396	0.064	0.918	0.919	0.001	0.483	0.024	0.000
26	25	0	1	0	0	118	0.0120	0.0088	0.00023	20.997	0.050	1.048	1.049	0.001	0.467	0.079	0.000
29	25	0	1	0	0	113	0.0120	0.0088	0.00023	11.019	0.079	0.872	0.873	0.001	0.333	0.024	0.000
34	25	0	1	0	0	110	0.0120	0.0088	0.00023	20.928	0.043	0.890	0.891	0.001	0.450	0.038	0.000
48	25	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
35	25	0	1	0	0	105	0.0120	0.0088	0.00023	32.757	0.033	1.076	1.077	0.001	0.383	0.025	0.000
41	24	0	1	0	0	120	0.0120	0.0088	0.00023	19.459	0.064	1.237	1.238	0.001	0.417	0.200	0.000
37	25	0	1	0	0	118	0.0120	0.0088	0.00023	15.772	0.062	0.975	0.976	0.001	0.433	0.030	0.000
41	25	0	1	0	0	119	0.0120	0.0088	0.00023	16.686	0.061	1.016	1.027	0.012	0.417	0.047	0.000
39	25	0	1	0	0	110	0.0120	0.0088	0.00023	24.047	0.039	0.949	0.950	0.001	0.433	0.041	0.000
40	25	0	1	0	0	117	0.0120	0.0088	0.00023	28.674	0.036	1.040	1.041	0.001	0.400	0.023	0.000
4	26	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
1	26	0	1	0	0	111	0.0120	0.0088	0.00023	11.713	0.089	1.046	1.052	0.005	0.450	0.055	0.000
49	25	0	1	0	0	114	0.0120	0.0088	0.00023	18.591	0.051	0.950	0.964	0.014	0.517	0.034	0.000
38	25	0	1	0	0	119	0.0120	0.0088	0.00023	13.188	0.064	0.847	0.861	0.014	0.417	0.026	0.000
2	26	0	1	0	0	116	0.0120	0.0088	0.00023	45.339	0.022	1.002	1.003	0.001	0.483	0.037	0.000
3	26	0	1	0	0	107	0.0120	0.0088	0.00023	11.125	0.091	1.015	1.046	0.031	0.450	0.037	0.000
5	26	0	1	0	0	111	0.0120	0.0088	0.00023	13.712	0.068	0.932	0.984	0.052	0.400	0.060	0.000
29	20	0	1	0	0	189	0.0120	0.0088	0.00023	16.440	0.069	1.132	1.153	0.020	0.750	0.169	0.000
46	25	0	1	0	0	130	0.0120	0.0088	0.00023	16.343	0.064	1.054	1.055	0.001	0.533	0.047	0.000
9	26	0	1	0	0	108	0.0120	0.0088	0.00023	14.802	0.070	1.030	1.031	0.001	0.467	0.055	0.000
8	26	0	1	0	0	123	0.0120	0.0088	0.00023	27.036	0.037	0.996	1.016	0.020	0.417	0.024	0.000
15	21	0	1	0	0	184	0.0120	0.0088	0.00023	22.643	0.051	1.159	1.160	0.001	0.700	0.185	0.000
12	26	0	1	0	0	122	0.0120	0.0088	0.00023	14.404	0.065	0.936	0.964	0.028	0.483	0.030	0.000
9	25	0	1	0	0	123	0.0120	0.0088	0.00023	16.465	0.057	0.944	0.945	0.001	0.400	0.052	0.000
11	26	0	1	0	0	106	0.0120	0.0088	0.00023	16.473	0.049	0.810	0.811	0.001	0.450	0.072	0.000
10	26	0	1	0	0	134	0.0120	0.0088	0.00023	20.940	0.048	1.013	1.014	0.001	0.433	0.026	0.000
13	26	0	1	0	0	119	0.0120	0.0088	0.00023	11.526	0.067	0.769	0.825	0.057	0.417	0.080	0.000
42	19	0	1	0	0	201	0.0120	0.0088	0.00023	4.137	0.339	1.404	1.405	0.001	0.733	0.216	0.000
25	26	0	1	0	0	113	0.0120	0.0088	0.00023	11.985	0.077	0.924	0.929	0.005	0.400	0.056	0.000
21	26	0	1	0	0	133	0.0120	0.0088	0.00023	19.149	0.052	1.001	1.029	0.027	0.417	0.043	0.000
23	26	0	1	0	0	121	0.0120	0.0088	0.00023	22.229	0.047	1.040	1.041	0.001	0.467	0.035	0.000
21	23	0	1	0	0	160	0.0120	0.0088	0.00023	21.624	0.050	1.081	1.082	0.001	0.650	0.206	0.000
29	26	0	1	0	0	115	0.0120	0.0088	0.00023	46.512	0.022	1.014	1.015	0.001	0.467	0.024	0.000
32	26	0	1	0	0	109	0.0120	0.0088	0.00023	18.421	0.048	0.876	0.890	0.014	0.367	0.045	0.000
36	26	0	1	0	0	114	0.0120	0.0088	0.00023	11.107	0.087	0.961	0.969	0.008	0.400	0.038	0.000
37	26	0	1	0	0	122	0.0120	0.0088	0.00023	23.873	0.044	1.052	1.058	0.006	0.433	0.047	0.000
3	25	0	1	0	0	142	0.0120	0.0088	0.00023	5.791	0.164	0.951	1.030	0.079	0.517	0.126	0.000
39	26	0	1	0	0	114	0.0120	0.0088	0.00023	26.105	0.034	0.879	0.886	0.007	0.450	0.061	0.000
30	26	0	1	0	0	134	0.0120	0.0088	0.00023	7.506	0.128	0.964	0.965	0.001	0.417	0.053	0.000
44	26	0	1	0	0	115	0.0120	0.0088	0.00023	14.979	0.067	1.001	1.011	0.010	0.500	0.086	0.000
28	26	0	1	0	0	117	0.0120	0.0088	0.00023	35.406	0.027	0.972	0.973	0.001	0.400	0.041	0.000
33	26	0	1	0	0	124	0.0120	0.0088	0.00023	14.671	0.064	0.932	0.933	0.001	0.500	0.032	0.000
48	26	0	1	0	0	113	0.0120	0.0088	0.00023	15.188	0.058	0.888	0.891	0.003	0.483	0.043	0.000
42	26	0	1	0	0	121	0.0120	0.0088	0.00023	37.640	0.027	1.009	1.079	0.069	0.433	0.052	0.000
38	26	0	1	0	0	117	0.0120	0.0088	0.00023	14.988	0.059	0.878	0.905	0.026	0.500	0.046	0.000
31	26	0	1	0	0	130	0.0120	0.0088	0.00023	9.184	0.092	0.847	0.940	0.093	0.450	0.091	0.000
2	27	0	1	0	0	112	0.0120	0.0088	0.00023	14.558	0.068	0.986	0.990	0.004	0.400	0.033	0.000
9	23	0	1	0	0	166	0.0120	0.0088	0.00023	14.725	0.067	0.993	0.994	0.001	0.650	0.261	0.000
4	27	0	1	0	0	117	0.0120	0.0088	0.00023	14.204	0.062	0.883	0.907	0.024	0.500	0.056	0.000
0	27	0	1	0	0	110	0.0120	0.0088	0.00023	18.618	0.046	0.863	0.864	0.001	0.467	0.028	0.000
34	26	0	1	0	0	122	0.0120	0.0088	0.00023	19.831	0.053	1.044	1.056	0.012	0.483	0.024	0.000
12	27	0	1	0	0	113	0.0120	0.0088	0.00023	13.551	0.076	1.023	1.053	0.030	0.400	0.030	0.000
1	27	0	1	0	0	122	0.0120	0.0088	0.00023	11.452	0.087	0.995	1.003	0.008	0.417	0.029	0.000
14	27	0	1	0	0	114	0.0120	0.0088	0.00023	12.623	0.070	0.883	0.936	0.053	0.450	0.048	0.000
49	26	0	1	0	0	131	0.0120	0.0088	0.00023	17.588	0.056	0.979	0.988	0.010	0.450	0.061	0.000
13	27	0	1	0	0	126	0.0120	0.0088	0.00023	9.878	0.103	1.020	1.025	0.005	0.433	0.052	0.000
17	27	0	1	0	0	119	0.0120	0.0088	0.00023	9.761	0.100	0.972	0.973	0.001	0.400	0.032	0.000
18	27	0	1	0	0	119	0.0120	0.0088	0.00023	16.156	0.057	0.923	0.928	0.005	0.483	0.050	0.000
23	27	0	1	0	0	115	0.0120	0.0088	0.00023	10.301	0.088	0.902	0.915	0.013	0.417	0.028	0.000
20	27	0	1	0	0	124	0.0120	0.0088	0.00023	12.792	0.075	0.964	0.965	0.001	0.483	0.033	0.000
24	27	0	1	0	0	118	0.0120	0.0088	0.00023	20.846	0.052	1.083	1.085	0.001	0.400	0.062	0.000
19	26	0	1	0	0	143	0.0120	0.0088	0.00023	9.347	0.101	0.946	0.973	0.028	0.550	0.052	0.000
34	24	0	1	0	0	167	0.0120	0.0088	0.00023	14.824	0.082	1.212	1.213	0.001	0.683	0.201	0.000
26	27	0	1	0	0	117	0.0120	0.0088	0.00023	32.860	0.032	1.047	1.048	0.001	0.417	0.042	0.000
4	25	0	1	0	0	145	0.0120	0.0088	0.00023	9.355	0.125	1.170	1.185	0.016	0.633	0.229	0.000
30	27	0	1	0	0	114	0.0120	0.0088	0.00023	10.349	0.088	0.908	0.909	0.001	0.450	0.058	0.000
19	27	0	1	0	0	119	0.0120	0.0088	0.00023	9.779	0.087	0.848	0.865	0.016	0.417	0.045	0.000
7	26	0	1	0	0	144	0.0120	0.0088	0.00023	6.897	0.121	0.833	0.978	0.145	0.583	0.202	0.000
32	27	0	1	0	0	113	0.0120	0.0088	0.00023	33.366	0.029	0.958	0.969	0.011	0.433	0.025	0.000
49	27	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
36	27	0	1	0	0	112	0.0120	0.0088	0.00023	15.783	0.059	0.933	0.950	0.017	0.467	0.028	0.000
44	24	0	1	0	0	164	0.0120	0.0088	0.00023	39.622	0.032	1.253	1.254	0.001	0.683	0.163	0.000
35	27	0	1	0	0	124	0.0120	0.0088	0.00023	14.872	0.061	0.906	0.912	0.006	0.467	0.029	0.000
34	27	0	1	0	0	120	0.0120	0.0088	0.00023	8.047	0.115	0.923	0.924	0.001	0.450	0.039	0.000
23	24	0	1	0	0	170	0.0120	0.0088	0.00023	14.277	0.076	1.089	1.099	0.010	0.667	0.210	0.000
49	23	0	1	0	0	175	0.0120	0.0088	0.00023	29.105	0.041	1.200	1.201	0.001	0.700	0.188	0.000
41	27	0	1	0	0	109	0.0120	0.0088	0.00023	40.081	0.025	0.991	0.995	0.004	0.383	0.023	0.000
48	27	0	1	0	0	116	0.0120	0.0088	0.00023	31.092	0.029	0.912	0.928	0.017	0.467	0.037	0.000
46	27	0	1	0	0	117	0.0120	0.0088	0.00023	51.360	0.017	0.892	0.893	0.001	0.367	0.051	0.000
1	28	0	1	0	0	108	0.0120	0.0088	0.00023	31.109	0.031	0.962	0.963	0.001	0.350	0.028	0.000
2	28	0	1	0	0	113	0.0120	0.0088	0.00023	17.035	0.058	0.992	0.993	0.001	0.400	0.038	0.000
25	27	0	1	0	0	124	0.0120	0.0088	0.00023	10.229	0.084	0.855	0.856	0.001	0.433	0.065	0.000
3	28	0	1	0	0	120	0.0120	0.0088	0.00023	13.913	0.063	0.878	0.903	0.025	0.533	0.055	0.000
12	28	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
6	28	0	1	0	0	129	0.0120	0.0088	0.00023	27.939	0.035	0.991	0.992	0.001	0.433	0.053	0.000
7	28	0	1	0	0	113	0.0120	0.0088	0.00023	21.109	0.051	1.071	1.073	0.001	0.433	0.033	0.000
9	28	0	1	0	0	111	0.0120	0.0088	0.00023	9.502	0.084	0.801	0.802	0.001	0.433	0.092	0.000
42	27	0	1	0	0	117	0.0120	0.0088	0.00023	14.448	0.075	1.086	1.158	0.072	0.400	0.149	0.000
11	28	0	1	0	0	116	0.0120	0.0088	0.00023	12.462	0.075	0.938	0.939	0.001	0.450	0.054	0.000
10	27	0	1	0	0	163	0.0120	0.0088	0.00023	11.579	0.066	0.766	0.863	0.096	0.417	0.120	0.000
13	28	0	1	0	0	116	0.0120	0.0088	0.00023	12.890	0.069	0.887	0.896	0.009	0.400	0.050	0.000
0	28	0	1	0	0	131	0.0120	0.0088	0.00023	6.898	0.121	0.837	0.838	0.001	0.417	0.063	0.000
17	28	0	1	0	0	106	0.0120	0.0088	0.00023	20.849	0.047	0.971	0.972	0.001	0.417	0.052	0.000
18	28	0	1	0	0	110	0.0120	0.0088	0.00023	17.165	0.052	0.899	0.928	0.028	0.433	0.031	0.000
21	28	0	1	0	0	121	0.0120	0.0088	0.00023	14.508	0.070	1.020	1.040	0.020	0.450	0.031	0.000
16	28	0	1	0	0	121	0.0120	0.0088	0.00023	8.891	0.109	0.971	0.972	0.001	0.500	0.030	0.000
24	28	0	1	0	0	118	0.0120	0.0088	0.00023	19.063	0.053	1.009	1.010	0.001	0.400	0.034	0.000
27	26	0	1	0	0	143	0.0120	0.0088	0.00023	64.782	0.017	1.093	1.095	0.001	0.700	0.197	0.000
27	28	0	1	0	0	113	0.0120	0.0088	0.00023	17.800	0.056	0.994	1.000	0.006	0.417	0.033	0.000
19	28	0	1	0	0	125	0.0120	0.0088	0.00023	12.366	0.070	0.863	0.884	0.021	0.500	0.043	0.000
14	28	0	1	0	0	118	0.0120	0.0088	0.00023	16.602	0.060	0.999	1.006	0.007	0.433	0.040	0.000
29	28	0	1	0	0	121	0.0120	0.0088	0.00023	22.220	0.040	0.885	0.907	0.022	0.517	0.051	0.000
23	28	0	1	0	0	132	0.0120	0.0088	0.00023	12.626	0.086	1.083	1.084	0.001	0.433	0.084	0.000
25	28	0	1	0	0	123	0.0120	0.0088	0.00023	19.657	0.052	1.022	1.024	0.001	0.433	0.052	0.000
42	24	0	1	0	0	201	0.0120	0.0088	0.00023	7.085	0.121	0.859	0.860	0.001	0.617	0.099	0.000
30	28	0	1	0	0	111	0.0120	0.0088	0.00023	37.268	0.024	0.896	0.912	0.016	0.400	0.040	0.000
31	28	0	1	0	0	111	0.0120	0.0088	0.00023	13.935	0.065	0.902	0.919	0.018	0.367	0.029	0.000
27	27	0	1	0	0	137	0.0120	0.0088	0.00023	15.796	0.070	1.112	1.113	0.001	0.433	0.134	0.000
22	28	0	1	0	0	117	0.0120	0.0088	0.00023	30.821	0.032	0.980	0.981	0.001	0.350	0.031	0.000
32	28	0	1	0	0	118	0.0120	0.0088	0.00023	14.245	0.068	0.970	0.981	0.010	0.450	0.031	0.000
34	28	0	1	0	0	117	0.0120	0.0088	0.00023	16.139	0.059	0.953	0.955	0.001	0.483	0.034	0.000
9	27	0	1	0	0	140	0.0120	0.0088	0.00023	13.484	0.082	1.104	1.128	0.024	0.533	0.110	0.000
33	28	0	1	0	0	122	0.0120	0.0088	0.00023	12.260	0.077	0.948	0.949	0.001	0.450	0.028	0.000
36	28	0	1	0	0	117	0.0120	0.0088	0.00023	15.806	0.062	0.973	0.995	0.022	0.467	0.022	0.000
38	28	0	1	0	0	120	0.0120	0.0088	0.00023	19.029	0.049	0.942	0.943	0.001	0.383	0.032	0.000
40	28	0	1	0	0	116	0.0120	0.0088	0.00023	7.752	0.121	0.941	0.990	0.049	0.417	0.133	0.000
41	28	0	1	0	0	109	0.0120	0.0088	0.00023	10.049	0.079	0.795	0.797	0.002	0.467	0.043	0.000
4	28	0	1	0	0	152	0.0120	0.0088	0.00023	2.313	0.321	0.744	0.816	0.073	0.517	0.161	0.000
47	28	0	1	0	0	117	0.0120	0.0088	0.00023	14.297	0.061	0.866	0.867	0.001	0.383	0.050	0.000
0	29	0	1	0	0	107	0.0120	0.0088	0.00023	14.062	0.070	0.980	0.990	0.010	0.400	0.033	0.000
46	28	0	1	0	0	116	0.0120	0.0088	0.00023	13.980	0.066	0.919	0.927	0.008	0.417	0.029	0.000
3	29	0	1	0	0	112	0.0120	0.0088	0.00023	21.579	0.043	0.929	0.930	0.001	0.433	0.029	0.000
45	28	0	1	0	0	125	0.0120	0.0088	0.00023	28.418	0.035	1.005	1.006	0.001	0.383	0.032	0.000
7	29	0	1	0	0	119	0.0120	0.0088	0.00023	12.597	0.075	0.949	0.959	0.010	0.450	0.045	0.000
9	29	0	1	0	0	115	0.0120	0.0088	0.00023	10.014	0.092	0.918	0.919	0.001	0.433	0.030	0.000
49	28	0	1	0	0	136	0.0120	0.0088	0.00023	10.257	0.097	0.994	1.002	0.008	0.433	0.053	0.000
43	28	0	1	0	0	124	0.0120	0.0088	0.00023	11.400	0.081	0.923	0.959	0.036	0.433	0.067	0.000
2	29	0	1	0	0	139	0.0120	0.0088	0.00023	19.145	0.051	0.983	0.984	0.001	0.483	0.119	0.000
4	29	0	1	0	0	121	0.0120	0.0088	0.00023	27.675	0.037	1.018	1.019	0.001	0.467	0.045	0.000
12	29	0	1	0	0	113	0.0120	0.0088	0.00023	17.355	0.060	1.033	1.034	0.001	0.450	0.033	0.000
28	27	0	1	0	0	149	0.0120	0.0088	0.00023	30.814	0.035	1.087	1.096	0.009	0.567	0.135	0.000
15	29	0	1	0	0	118	0.0120	0.0088	0.00023	15.254	0.060	0.910	0.928	0.019	0.417	0.042	0.000
1	29	0	1	0	0	144	0.0120	0.0088	0.00023	9.402	0.084	0.785	0.968	0.182	0.433	0.126	0.000
19	29	0	1	0	0	114	0.0120	0.0088	0.00023	19.677	0.051	0.998	1.002	0.005	0.450	0.026	0.000
18	29	0	1	0	0	110	0.0120	0.0088	0.00023	19.663	0.046	0.906	0.916	0.011	0.417	0.047	0.000
21	29	0	1	0	0	107	0.0120	0.0088	0.00023	18.741	0.051	0.947	0.948	0.001	0.417	0.029	0.000
17	29	0	1	0	0	122	0.0120	0.0088	0.00023	18.489	0.051	0.946	0.948	0.002	0.367	0.028	0.000
43	27	0	1	0	0	136	0.0120	0.0088	0.00023	22.838	0.047	1.067	1.068	0.001	0.550	0.172	0.000
33	27	0	1	0	0	127	0.0120	0.0088	0.00023	12.197	0.084	1.020	1.021	0.001	0.517	0.128	0.000
26	28	0	1	0	0	129	0.0120	0.0088	0.00023	4.178	0.179	0.748	0.870	0.122	0.483	0.201	0.000
22	29	0	1	0	0	108	0.0120	0.0088	0.00023	5.342	0.167	0.890	0.893	0.003	0.450	0.035	0.000
26	29	0	1	0	0	108	0.0120	0.0088	0.00023	11.772	0.075	0.879	0.912	0.034	0.383	0.043	0.000
25	29	0	1	0	0	132	0.0120	0.0088	0.00023	20.479	0.045	0.928	0.953	0.025	0.450	0.042	0.000
27	29	0	1	0	0	111	0.0120	0.0088	0.00023	23.834	0.042	0.993	0.994	0.001	0.417	0.037	0.000
20	29	0	1	0	0	113	0.0120	0.0088	0.00023	32.013	0.032	1.021	1.026	0.005	0.467	0.040	0.000
39	28	0	1	0	0	132	0.0120	0.0088	0.00023	14.025	0.073	1.027	1.028	0.001	0.483	0.193	0.000
30	29	0	1	0	0	113	0.0120	0.0088	0.00023	14.008	0.067	0.943	0.944	0.001	0.433	0.029	0.000
31	29	0	1	0	0	111	0.0120	0.0088	0.00023	23.915	0.042	1.013	1.015	0.002	0.417	0.028	0.000
8	29	0	1	0	0	117	0.0120	0.0088	0.00023	10.031	0.090	0.901	0.902	0.001	0.383	0.022	0.000
33	29	0	1	0	0	113	0.0120	0.0088	0.00023	11.362	0.075	0.855	0.863	0.008	0.433	0.034	0.000
36	29	0	1	0	0	117	0.0120	0.0088	0.00023	22.085	0.046	1.012	1.013	0.001	0.450	0.022	0.000
32	29	0	1	0	0	113	0.0120	0.0088	0.00023	8.848	0.092	0.814	0.815	0.001	0.433	0.037	0.000
39	29	0	1	0	0	109	0.0120	0.0088	0.00023	17.327	0.053	0.918	0.928	0.010	0.400	0.040	0.000
28	29	0	1	0	0	124	0.0120	0.0088	0.00023	11.115	0.091	1.016	1.017	0.001	0.467	0.044	0.000
42	29	0	1	0	0	102	0.0120	0.0088	0.00023	20.920	0.045	0.941	0.965	0.024	0.400	0.034	0.000
43	29	0	1	0	0	116	0.0120	0.0088	0.00023	11.176	0.093	1.039	1.065	0.026	0.400	0.033	0.000
24	29	0	1	0	0	144	0.0120	0.0088	0.00023	8.925	0.111	0.993	0.994	0.001	0.533	0.124	0.000
41	29	0	1	0	0	112	0.0120	0.0088	0.00023	41.168	0.025	1.047	1.057	0.009	0.383	0.039	0.000
34	29	0	1	0	0	118	0.0120	0.0088	0.00023	17.186	0.053	0.911	0.912	0.001	0.417	0.031	0.000
5	28	0	1	0	0	152	0.0120	0.0088	0.00023	12.757	0.089	1.130	1.171	0.041	0.550	0.146	0.000
48	29	0	1	0	0	115	0.0120	0.0088	0.00023	27.774	0.034	0.948	0.949	0.001	0.500	0.038	0.000
29	27	0	1	0	0	195	0.0120	0.0088	0.00023	10.278	0.085	0.869	1.008	0.139	0.517	0.133	0.000
46	29	0	1	0	0	120	0.0120	0.0088	0.00023	66.010	0.014	0.934	0.934	0.001	0.433	0.037	0.000
4	30	0	1	0	0	109	0.0120	0.0088	0.00023	15.737	0.064	1.003	1.004	0.001	0.350	0.044	0.000
47	29	0	1	0	0	121	0.0120	0.0088	0.00023	18.408	0.053	0.971	0.997	0.026	0.483	0.034	0.000
37	29	0	1	0	0	120	0.0120	0.0088	0.00023	27.126	0.040	1.080	1.081	0.001	0.467	0.104	0.000
11	30	0	1	0	0	113	0.0120	0.0088	0.00023	5.806	0.160	0.931	0.932	0.001	0.450	0.025	0.000
14	30	0	1	0	0	122	0.0120	0.0088	0.00023	18.515	0.050	0.932	0.935	0.003	0.483	0.035	0.000
6	30	0	1	0	0	103	0.0120	0.0088	0.00023	24.911	0.038	0.937	0.938	0.001	0.350	0.034	0.000
8	30	0	1	0	0	121	0.0120	0.0088	0.00023	8.951	0.116	1.037	1.038	0.001	0.383	0.043	0.000
1	30	0	1	0	0	110	0.0120	0.0088	0.00023	25.491	0.039	0.982	0.991	0.009	0.383	0.035	0.000
12	30	0	1	0	0	116	0.0120	0.0088	0.00023	10.142	0.099	1.007	1.008	0.001	0.433	0.031	0.000
40	29	0	1	0	0	126	0.0120	0.0088	0.00023	35.629	0.026	0.940	0.941	0.001	0.383	0.022	0.000
9	30	0	1	0	0	120	0.0120	0.0088	0.00023	26.580	0.037	0.990	1.007	0.017	0.417	0.033	0.000
15	30	0	1	0	0	113	0.0120	0.0088	0.00023	14.338	0.065	0.928	0.929	0.001	0.433	0.059	0.000
25	25	0	1	0	0	194	0.0120	0.0088	0.00023	8.639	0.130	1.121	1.183	0.062	0.850	0.146	0.000
10	30	0	1	0	0	112	0.0120	0.0088	0.00023	35.143	0.026	0.905	0.922	0.017	0.450	0.032	0.000
7	30	0	1	0	0	122	0.0120	0.0088	0.00023	7.077	0.138	0.977	0.990	0.013	0.383	0.082	0.000
18	30	0	1	0	0	112	0.0120	0.0088	0.00023	22.321	0.045	0.998	0.999	0.001	0.383	0.036	0.000
26	30	0	1	0	0	115	0.0120	0.0088	0.00023	9.927	0.099	0.984	0.985	0.001	0.417	0.050	0.000
19	30	0	1	0	0	128	0.0120	0.0088	0.00023	10.697	0.086	0.921	0.956	0.035	0.383	0.050	0.000
31	30	0	1	0	0	113	0.0120	0.0088	0.00023	20.894	0.047	0.982	0.983	0.001	0.400	0.023	0.000
27	30	0	1	0	0	120	0.0120	0.0088	0.00023	11.593	0.080	0.927	0.928	0.001	0.483	0.038	0.000
29	30	0	1	0	0	113	0.0120	0.0088	0.00023	17.189	0.053	0.918	0.919	0.001	0.433	0.035	0.000
28	30	0	1	0	0	113	0.0120	0.0088	0.00023	30.044	0.033	1.003	1.004	0.001	0.400	0.034	0.000
5	30	0	1	0	0	133	0.0120	0.0088	0.00023	7.173	0.112	0.801	0.935	0.134	0.417	0.071	0.000
23	30	0	1	0	0	117	0.0120	0.0088	0.00023	21.170	0.043	0.910	0.911	0.001	0.483	0.055	0.000
24	30	0	1	0	0	125	0.0120	0.0088	0.00023	15.479	0.061	0.939	0.944	0.005	0.467	0.039	0.000
32	30	0	1	0	0	117	0.0120	0.0088	0.00023	16.386	0.062	1.012	1.023	0.011	0.517	0.034	0.000
11	29	0	1	0	0	159	0.0120	0.0088	0.00023	10.631	0.103	1.095	1.100	0.004	0.633	0.133	0.000
16	29	0	1	0	0	138	0.0120	0.0088	0.00023	14.626	0.080	1.167	1.168	0.001	0.517	0.200	0.000
2	30	0	1	0	0	127	0.0120	0.0088	0.00023	23.293	0.042	0.981	1.016	0.035	0.433	0.042	0.000
37	30	0	1	0	0	115	0.0120	0.0088	0.00023	11.079	0.090	1.000	1.019	0.019	0.433	0.142	0.000
25	30	0	1	0	0	113	0.0120	0.0088	0.00023	63.443	0.016	1.015	1.016	0.001	0.383	0.044	0.000
34	30	0	1	0	0	116	0.0120	0.0088	0.00023	15.428	0.065	1.000	1.001	0.001	0.483	0.040	0.000
21	30	0	1	0	0	144	0.0120	0.0088	0.00023	10.345	0.104	1.081	1.082	0.001	0.533	0.054	0.000
39	30	0	1	0	0	110	0.0120	0.0088	0.00023	26.266	0.037	0.972	0.973	0.001	0.433	0.026	0.000
0	30	0	1	0	0	139	0.0120	0.0088	0.00023	6.031	0.163	0.984	1.034	0.051	0.533	0.171	0.000
0	31	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
40	30	0	1	0	0	112	0.0120	0.0088	0.00023	22.289	0.045	1.011	1.030	0.019	0.417	0.021	0.000
44	30	0	1	0	0	110	0.0120	0.0088	0.00023	36.901	0.025	0.932	0.933	0.001	0.450	0.059	0.000
43	30	0	1	0	0	115	0.0120	0.0088	0.00023	16.895	0.059	0.992	0.993	0.001	0.367	0.057	0.000
33	30	0	1	0	0	115	0.0120	0.0088	0.00023	17.320	0.053	0.923	0.924	0.001	0.417	0.022	0.000
10	28	0	1	0	0	159	0.0120	0.0088	0.00023	7.459	0.134	0.996	1.130	0.134	0.683	0.149	0.000
11	31	0	1	0	0	110	0.0120	0.0088	0.00023	9.339	0.095	0.884	0.918	0.034	0.500	0.046	0.000
16	30	0	1	0	0	135	0.0120	0.0088	0.00023	20.637	0.042	0.861	0.922	0.061	0.450	0.057	0.000
10	31	0	1	0	0	114	0.0120	0.0088	0.00023	8.740	0.105	0.921	0.958	0.036	0.400	0.045	0.000
9	31	0	1	0	0	110	0.0120	0.0088	0.00023	13.642	0.068	0.926	0.938	0.012	0.467	0.049	0.000
2	31	0	1	0	0	131	0.0120	0.0088	0.00023	33.996	0.031	1.061	1.062	0.001	0.433	0.051	0.000
3	31	0	1	0	0	133	0.0120	0.0088	0.00023	63.731	0.015	0.929	0.934	0.005	0.483	0.027	0.000
30	30	0	1	0	0	160	0.0120	0.0088	0.00023	30.948	0.035	1.068	1.069	0.001	0.500	0.155	0.000
13	31	0	1	0	0	107	0.0120	0.0088	0.00023	11.128	0.091	1.015	1.016	0.001	0.417	0.037	0.000
45	30	0	1	0	0	130	0.0120	0.0088	0.00023	12.712	0.078	0.991	0.992	0.001	0.517	0.047	0.000
42	30	0	1	0	0	136	0.0120	0.0088	0.00023	13.834	0.069	0.953	0.954	0.001	0.483	0.056	0.000
35	30	0	1	0	0	157	0.0120	0.0088	0.00023	11.701	0.083	0.975	1.016	0.041	0.400	0.047	0.000
8	31	0	1	0	0	128	0.0120	0.0088	0.00023	8.581	0.114	0.977	0.978	0.001	0.500	0.033	0.000
16	31	0	1	0	0	115	0.0120	0.0088	0.00023	22.195	0.048	1.076	1.081	0.005	0.417	0.032	0.000
19	31	0	1	0	0	110	0.0120	0.0088	0.00023	23.239	0.040	0.927	0.942	0.015	0.383	0.026	0.000
23	31	0	1	0	0	122	0.0120	0.0088	0.00023	6.887	0.130	0.894	0.951	0.057	0.467	0.082	0.000
21	31	0	1	0	0	114	0.0120	0.0088	0.00023	8.185	0.105	0.860	0.866	0.006	0.417	0.046	0.000
